transaction_id,customer_id,amount,currency,timestamp,counterparty_id,transaction_type,channel
TXN_00002828,CUST_00487,279.6,USD,2024-04-07 09:09:00,CP_0135,atm,online
TXN_00002829,CUST_00314,4.81,USD,2024-02-26 00:44:00,CP_0187,check,branch
TXN_00002830,CUST_00236,52.26,EUR,2024-05-13 03:35:00,CP_0019,check,branch
TXN_00002831,CUST_00102,1304.17,USD,2024-12-27 00:52:00,CP_0037,wire,online
TXN_00002832,CUST_00290,10.04,EUR,2024-06-21 16:30:00,CP_0006,wire,mobile
TXN_00002833,CUST_00305,468.94,USD,2024-10-31 03:43:00,CP_0123,wire,online
TXN_00002834,CUST_00121,152.52,EUR,2024-05-09 20:23:00,CP_0047,card,atm
TXN_00002835,CUST_00416,183.4,USD,2024-04-10 16:13:00,CP_0007,atm,atm
TXN_00002836,CUST_00213,111.77,USD,2024-06-29 19:06:00,CP_0048,ach,mobile
TXN_00002837,CUST_00346,107.24,USD,2024-02-29 09:49:00,CP_0194,ach,online
TXN_00002838,CUST_00295,17.16,USD,2024-07-31 23:17:00,CP_0012,wire,atm
TXN_00002839,CUST_00333,238.45,USD,2024-11-27 06:38:00,CP_0160,atm,online
TXN_00002840,CUST_00480,1153.0,USD,2024-05-08 04:28:00,CP_0108,check,branch
TXN_00002841,CUST_00214,313.74,USD,2024-03-04 03:30:00,CP_0118,check,online
TXN_00002842,CUST_00358,2311.15,USD,2024-05-16 06:36:00,CP_0026,card,branch
TXN_00002843,CUST_00335,11.73,USD,2024-12-21 10:54:00,CP_0144,atm,atm
TXN_00002844,CUST_00465,1949.76,USD,2024-11-01 13:11:00,CP_0072,card,atm
TXN_00002845,CUST_00159,3.18,EUR,2024-02-20 17:52:00,CP_0184,wire,mobile
TXN_00002846,CUST_00243,2312.13,EUR,2024-06-09 22:15:00,CP_0089,check,branch
TXN_00002847,CUST_00046,112.19,USD,2024-01-13 10:02:00,CP_0083,card,atm
TXN_00002848,CUST_00161,92.58,USD,2024-07-28 01:42:00,CP_0169,ach,online
TXN_00002849,CUST_00137,55.71,USD,2024-06-30 12:12:00,CP_0020,atm,mobile
TXN_00002850,CUST_00164,599.67,USD,2024-07-06 15:12:00,CP_0107,ach,atm
TXN_00002851,CUST_00283,664.52,EUR,2024-09-16 19:54:00,CP_0170,wire,atm
TXN_00002852,CUST_00215,298.2,USD,2024-11-16 13:34:00,CP_0098,atm,branch
TXN_00002853,CUST_00041,201.78,USD,2024-10-15 09:22:00,CP_0173,card,branch
TXN_00002854,CUST_00161,18.62,USD,2024-02-27 01:36:00,CP_0186,atm,online
TXN_00002855,CUST_00085,351.6,USD,2024-02-15 09:15:00,CP_0168,wire,branch
TXN_00002856,CUST_00283,808.88,USD,2024-04-25 06:32:00,CP_0035,wire,online
TXN_00002857,CUST_00368,158.94,USD,2024-02-05 09:34:00,CP_0081,ach,mobile
TXN_00002858,CUST_00190,1231.85,USD,2024-05-22 11:40:00,CP_0154,ach,mobile
TXN_00002859,CUST_00461,79.43,USD,2024-01-18 21:35:00,CP_0153,check,atm
TXN_00002860,CUST_00221,284.7,USD,2024-12-09 02:50:00,CP_0166,check,mobile
TXN_00002861,CUST_00146,820.25,USD,2024-12-27 23:08:00,CP_0001,ach,branch
TXN_00002862,CUST_00483,1738.5,EUR,2024-01-18 00:40:00,CP_0113,atm,mobile
TXN_00002863,CUST_00243,328.64,USD,2024-06-07 06:46:00,CP_0154,atm,mobile
TXN_00002864,CUST_00262,0.25,USD,2024-11-14 23:53:00,CP_0092,atm,branch
TXN_00002865,CUST_00154,648.27,USD,2024-02-21 12:50:00,CP_0197,wire,online
TXN_00002866,CUST_00034,2317.56,EUR,2024-07-07 21:38:00,CP_0039,atm,online
TXN_00002867,CUST_00243,84.6,USD,2024-12-14 00:10:00,CP_0197,check,online
TXN_00002868,CUST_00402,3051.41,USD,2024-09-17 18:17:00,CP_0098,check,online
TXN_00002869,CUST_00470,5.59,USD,2024-11-11 21:27:00,CP_0111,ach,atm
TXN_00002870,CUST_00471,102.56,EUR,2024-09-11 12:06:00,CP_0033,ach,online
TXN_00002871,CUST_00452,149.53,USD,2024-01-21 02:21:00,CP_0190,card,branch
TXN_00002872,CUST_00066,62.88,USD,2024-03-24 11:18:00,CP_0182,card,atm
TXN_00002873,CUST_00280,158.58,USD,2024-06-24 09:30:00,CP_0083,ach,online
TXN_00002874,CUST_00484,588.09,USD,2024-03-18 02:45:00,CP_0011,card,branch
TXN_00002875,CUST_00315,292.82,EUR,2024-07-20 10:48:00,CP_0130,wire,mobile
TXN_00002876,CUST_00059,142.57,EUR,2024-08-18 11:25:00,CP_0058,wire,atm
TXN_00002877,CUST_00057,50.07,USD,2024-07-21 05:19:00,CP_0190,ach,atm
TXN_00002878,CUST_00362,289.42,USD,2024-12-12 04:55:00,CP_0127,check,atm
TXN_00002879,CUST_00380,69.42,USD,2024-08-15 08:54:00,CP_0138,atm,mobile
TXN_00002880,CUST_00195,32.17,USD,2024-10-09 15:31:00,CP_0129,wire,online
TXN_00002881,CUST_00277,540.14,EUR,2024-06-01 16:02:00,CP_0014,wire,mobile
TXN_00002882,CUST_00039,291.09,USD,2024-01-25 15:40:00,CP_0081,wire,branch
TXN_00002883,CUST_00372,1297.67,USD,2024-09-19 00:02:00,CP_0097,check,mobile
TXN_00002884,CUST_00012,1759.6,EUR,2024-12-24 19:03:00,CP_0172,atm,atm
TXN_00002885,CUST_00478,60.46,USD,2024-11-03 03:16:00,CP_0053,atm,atm
TXN_00002886,CUST_00344,126.36,USD,2024-09-26 01:18:00,CP_0036,atm,atm
TXN_00002887,CUST_00145,2.79,USD,2024-10-11 13:27:00,CP_0001,card,mobile
TXN_00002888,CUST_00153,126.11,USD,2024-10-30 05:57:00,CP_0187,wire,atm
TXN_00002889,CUST_00349,823.58,USD,2024-07-06 20:24:00,CP_0018,check,atm
TXN_00002890,CUST_00280,364.17,USD,2024-05-25 02:54:00,CP_0035,wire,mobile
TXN_00002891,CUST_00468,12.56,USD,2024-01-14 06:41:00,CP_0128,check,atm
TXN_00002892,CUST_00103,31.73,USD,2024-09-03 10:04:00,CP_0041,check,branch
TXN_00002893,CUST_00445,76.75,EUR,2024-12-22 16:04:00,CP_0023,atm,atm
TXN_00002894,CUST_00144,1229.16,USD,2024-05-08 19:57:00,CP_0167,atm,branch
TXN_00002895,CUST_00081,36.9,USD,2024-07-27 09:48:00,CP_0196,card,atm
TXN_00002896,CUST_00307,385.52,EUR,2024-02-06 05:55:00,CP_0073,card,branch
TXN_00002897,CUST_00224,229.3,USD,2024-12-11 18:02:00,CP_0175,wire,mobile
TXN_00002898,CUST_00110,295.16,EUR,2024-08-21 21:15:00,CP_0039,atm,mobile
TXN_00002899,CUST_00315,22587.63,USD,2024-09-20 15:27:00,CP_0104,card,branch
TXN_00002900,CUST_00028,667.22,USD,2024-02-15 21:23:00,CP_0028,check,mobile
TXN_00002901,CUST_00485,711.07,USD,2024-04-21 03:14:00,CP_0093,wire,online
TXN_00002902,CUST_00075,53.23,USD,2024-08-09 04:33:00,CP_0100,ach,branch
TXN_00002903,CUST_00157,14.54,USD,2024-08-03 06:22:00,CP_0121,check,online
TXN_00002904,CUST_00357,244.07,EUR,2024-09-05 16:20:00,CP_0021,card,mobile
TXN_00002905,CUST_00076,16.34,USD,2024-06-20 01:28:00,CP_0119,check,online
TXN_00002906,CUST_00476,314.13,USD,2024-08-22 19:44:00,CP_0004,card,atm
TXN_00002907,CUST_00060,11.46,USD,2024-02-25 00:44:00,CP_0162,check,mobile
TXN_00002908,CUST_00348,137.85,USD,2024-04-18 21:26:00,CP_0146,card,atm
TXN_00002909,CUST_00310,145.21,USD,2024-04-08 04:10:00,CP_0009,check,atm
TXN_00002910,CUST_00166,63.08,USD,2024-07-01 16:11:00,CP_0160,wire,mobile
TXN_00002911,CUST_00452,8150.99,USD,2024-09-25 02:40:00,CP_0152,wire,mobile
TXN_00002912,CUST_00220,6.31,EUR,2024-10-07 17:23:00,CP_0034,ach,atm
TXN_00002913,CUST_00065,106.2,USD,2024-01-08 06:45:00,CP_0067,card,mobile
TXN_00002914,CUST_00271,6351.49,USD,2024-11-28 17:23:00,CP_0001,atm,branch
TXN_00002915,CUST_00065,362.4,USD,2024-04-02 11:14:00,CP_0045,card,atm
TXN_00002916,CUST_00253,123.02,USD,2024-10-23 04:04:00,CP_0030,ach,mobile
TXN_00002917,CUST_00496,739.12,USD,2024-03-17 18:31:00,CP_0147,wire,atm
TXN_00002918,CUST_00417,60.22,USD,2024-05-13 05:18:00,CP_0153,ach,branch
TXN_00002919,CUST_00201,63.05,USD,2024-09-23 00:03:00,CP_0098,ach,online
TXN_00002920,CUST_00010,7.77,EUR,2024-01-07 05:07:00,CP_0062,wire,online
TXN_00002921,CUST_00331,106.8,USD,2024-11-15 12:53:00,CP_0101,check,online
TXN_00002922,CUST_00428,535.77,EUR,2024-04-15 01:05:00,CP_0164,check,online
TXN_00002923,CUST_00312,29.24,EUR,2024-11-07 00:02:00,CP_0038,wire,mobile
TXN_00002924,CUST_00016,54.27,USD,2024-07-21 22:54:00,CP_0177,card,online
TXN_00002925,CUST_00410,11.76,USD,2024-12-02 22:37:00,CP_0045,wire,mobile
TXN_00002926,CUST_00107,37.25,USD,2024-01-29 13:32:00,CP_0173,ach,branch
TXN_00002927,CUST_00322,6301.6,USD,2024-08-24 10:52:00,CP_0063,atm,branch
TXN_00002928,CUST_00248,8.37,EUR,2024-12-07 21:44:00,CP_0141,atm,branch
TXN_00002929,CUST_00458,2113.25,USD,2024-02-12 12:40:00,CP_0071,wire,atm
TXN_00002930,CUST_00425,406.75,USD,2024-11-10 08:57:00,CP_0129,card,online
TXN_00002931,CUST_00134,201.8,USD,2024-11-14 20:53:00,CP_0182,card,branch
TXN_00002932,CUST_00121,2180.03,USD,2024-02-17 04:38:00,CP_0059,ach,online
TXN_00002933,CUST_00244,42.63,EUR,2024-06-06 10:29:00,CP_0112,wire,mobile
TXN_00002934,CUST_00371,557.47,EUR,2024-02-13 08:15:00,CP_0081,check,mobile
TXN_00002935,CUST_00434,5393.03,EUR,2024-10-14 08:34:00,CP_0141,card,atm
TXN_00002936,CUST_00122,97.36,EUR,2024-09-14 05:12:00,CP_0132,check,atm
TXN_00002937,CUST_00144,17695.59,USD,2024-12-14 14:29:00,CP_0160,wire,online
TXN_00002938,CUST_00185,213.92,USD,2024-11-18 05:19:00,CP_0095,card,online
TXN_00002939,CUST_00468,31.28,EUR,2024-03-30 11:20:00,CP_0021,ach,atm
TXN_00002940,CUST_00097,198.62,USD,2024-06-02 19:59:00,CP_0063,wire,online
TXN_00002941,CUST_00128,12.43,USD,2024-06-11 04:22:00,CP_0089,ach,atm
TXN_00002942,CUST_00175,34.98,USD,2024-10-05 08:52:00,CP_0092,atm,branch
TXN_00002943,CUST_00165,22931.87,USD,2024-08-30 23:03:00,CP_0198,atm,atm
TXN_00002944,CUST_00386,578.58,USD,2024-09-29 20:09:00,CP_0020,check,atm
TXN_00002945,CUST_00091,14.65,USD,2024-11-15 17:30:00,CP_0085,ach,online
TXN_00002946,CUST_00003,36.05,EUR,2024-10-23 11:54:00,CP_0141,wire,atm
TXN_00002947,CUST_00259,64.33,USD,2024-08-27 06:48:00,CP_0038,card,atm
TXN_00002948,CUST_00346,2123.22,USD,2024-04-09 14:04:00,CP_0059,ach,online
TXN_00002949,CUST_00411,6475.09,USD,2024-09-04 09:21:00,CP_0037,atm,online
TXN_00002950,CUST_00407,290.89,USD,2024-05-18 03:24:00,CP_0132,ach,mobile
TXN_00002951,CUST_00068,34.93,USD,2024-08-03 00:01:00,CP_0028,card,online
TXN_00002952,CUST_00099,511.53,USD,2024-12-24 12:46:00,CP_0078,atm,online
TXN_00002953,CUST_00012,343.8,USD,2024-07-18 02:56:00,CP_0047,ach,mobile
TXN_00002954,CUST_00067,61.6,USD,2024-02-11 21:32:00,CP_0169,wire,online
TXN_00002955,CUST_00238,1436.66,USD,2024-07-26 15:07:00,CP_0019,atm,branch
TXN_00002956,CUST_00288,265030.42,USD,2024-05-03 07:49:00,CP_0076,card,atm
TXN_00002957,CUST_00442,232.84,USD,2024-05-17 02:30:00,CP_0098,check,online
TXN_00002958,CUST_00481,217.67,USD,2024-12-23 23:10:00,CP_0154,card,online
TXN_00002959,CUST_00009,121.6,USD,2024-01-27 01:25:00,CP_0067,wire,online
TXN_00002960,CUST_00018,227.94,EUR,2024-07-28 17:47:00,CP_0141,card,mobile
TXN_00002961,CUST_00051,23.35,USD,2024-11-21 18:02:00,CP_0039,atm,atm
TXN_00002962,CUST_00095,912.98,EUR,2024-11-09 07:24:00,CP_0174,check,branch
TXN_00002963,CUST_00108,3261.51,USD,2024-12-14 02:48:00,CP_0003,wire,online
TXN_00002964,CUST_00094,950.39,USD,2024-03-03 12:37:00,CP_0187,ach,atm
TXN_00002965,CUST_00051,1938.86,EUR,2024-08-08 12:11:00,CP_0139,atm,atm
TXN_00002966,CUST_00098,39.84,USD,2024-03-30 10:38:00,CP_0076,wire,online
TXN_00002967,CUST_00043,11.2,EUR,2024-02-15 20:38:00,CP_0183,ach,branch
TXN_00002968,CUST_00365,9.36,USD,2024-10-03 08:54:00,CP_0081,check,mobile
TXN_00002969,CUST_00114,1416.04,USD,2024-07-29 05:02:00,CP_0101,ach,online
TXN_00002970,CUST_00255,4574.85,USD,2024-01-29 08:31:00,CP_0194,check,online
TXN_00002971,CUST_00175,87.56,USD,2024-08-28 21:12:00,CP_0076,card,online
TXN_00002972,CUST_00360,59.52,USD,2024-01-19 01:58:00,CP_0123,wire,branch
TXN_00002973,CUST_00142,324.07,EUR,2024-02-06 13:13:00,CP_0115,atm,branch
TXN_00002974,CUST_00194,188.65,USD,2024-02-13 13:59:00,CP_0074,wire,branch
TXN_00002975,CUST_00487,4183.41,USD,2024-08-19 00:03:00,CP_0164,check,branch
TXN_00002976,CUST_00060,11.85,USD,2024-11-24 05:19:00,CP_0077,atm,mobile
TXN_00002977,CUST_00092,44.35,USD,2024-07-02 09:31:00,CP_0004,atm,online
TXN_00002978,CUST_00462,198.49,USD,2024-07-30 16:51:00,CP_0130,ach,online
TXN_00002979,CUST_00010,13.54,USD,2024-07-06 13:49:00,CP_0163,ach,mobile
TXN_00002980,CUST_00109,1519.0,USD,2024-07-26 06:30:00,CP_0086,card,atm
TXN_00002981,CUST_00134,110.57,USD,2024-06-12 10:08:00,CP_0094,card,mobile
TXN_00002982,CUST_00118,280.55,USD,2024-06-08 00:54:00,CP_0128,card,mobile
TXN_00002983,CUST_00482,48.85,USD,2024-07-07 16:06:00,CP_0033,atm,atm
TXN_00002984,CUST_00043,6.72,USD,2024-08-11 00:13:00,CP_0030,check,online
TXN_00002985,CUST_00480,12658.79,USD,2024-05-30 16:27:00,CP_0153,atm,online
TXN_00002986,CUST_00286,1970.8,USD,2024-08-06 19:03:00,CP_0037,wire,mobile
TXN_00002987,CUST_00123,108.7,USD,2024-10-02 03:53:00,CP_0181,atm,mobile
TXN_00002988,CUST_00359,114.98,USD,2024-10-10 03:41:00,CP_0100,card,branch
TXN_00002989,CUST_00465,102.67,USD,2024-08-25 22:27:00,CP_0188,card,branch
TXN_00002990,CUST_00463,1731.25,EUR,2024-01-10 13:50:00,CP_0148,wire,atm
TXN_00002991,CUST_00219,47071.21,USD,2024-06-21 14:33:00,CP_0198,card,online
TXN_00002992,CUST_00297,172.3,EUR,2024-06-13 11:15:00,CP_0038,check,branch
TXN_00002993,CUST_00470,42.35,USD,2024-03-13 18:31:00,CP_0048,atm,online
TXN_00002994,CUST_00113,690.55,USD,2024-03-02 01:41:00,CP_0181,wire,mobile
TXN_00002995,CUST_00144,75.76,USD,2024-08-03 12:05:00,CP_0126,atm,atm
TXN_00002996,CUST_00067,102.23,EUR,2024-02-15 07:45:00,CP_0103,atm,mobile
TXN_00002997,CUST_00312,1841.61,USD,2024-04-02 04:57:00,CP_0110,card,atm
TXN_00002998,CUST_00199,7765.31,USD,2024-02-11 00:52:00,CP_0094,ach,atm
TXN_00002999,CUST_00135,9.2,USD,2024-09-14 01:37:00,CP_0076,ach,atm
TXN_00003000,CUST_00434,86.82,EUR,2024-12-30 00:41:00,CP_0132,card,atm
TXN_00003001,CUST_00469,1700.23,USD,2024-12-02 14:57:00,CP_0140,atm,online
TXN_00003002,CUST_00454,4.33,USD,2024-02-03 01:31:00,CP_0140,wire,atm
TXN_00003003,CUST_00416,4.56,USD,2024-08-20 03:15:00,CP_0142,atm,branch
TXN_00003004,CUST_00008,9.36,USD,2024-12-08 02:11:00,CP_0188,atm,branch
TXN_00003005,CUST_00130,32.54,USD,2024-06-12 11:57:00,CP_0176,ach,mobile
TXN_00003006,CUST_00295,206.86,USD,2024-02-24 05:06:00,CP_0013,check,online
TXN_00003007,CUST_00084,37485.63,EUR,2024-02-16 00:10:00,CP_0167,wire,branch
TXN_00003008,CUST_00142,154955.92,EUR,2024-10-17 10:46:00,CP_0188,atm,atm
TXN_00003009,CUST_00308,350.58,EUR,2024-01-10 17:37:00,CP_0105,ach,mobile
TXN_00003010,CUST_00195,68.02,USD,2024-02-15 21:47:00,CP_0179,check,online
TXN_00003011,CUST_00494,133.98,USD,2024-01-30 03:59:00,CP_0146,ach,mobile
TXN_00003012,CUST_00031,784.31,USD,2024-05-21 11:53:00,CP_0040,ach,online
TXN_00003013,CUST_00493,219.53,USD,2024-08-21 21:45:00,CP_0022,ach,branch
TXN_00003014,CUST_00334,160.77,USD,2024-03-10 12:51:00,CP_0095,check,branch
TXN_00003015,CUST_00034,1305.19,USD,2024-03-17 16:43:00,CP_0125,ach,mobile
TXN_00003016,CUST_00380,76.44,USD,2024-04-04 07:31:00,CP_0042,atm,mobile
TXN_00003017,CUST_00249,144.52,USD,2024-12-10 17:25:00,CP_0139,atm,mobile
TXN_00003018,CUST_00089,22.95,USD,2024-07-01 14:42:00,CP_0151,ach,atm
TXN_00003019,CUST_00246,202.76,USD,2024-02-09 17:18:00,CP_0013,card,branch
TXN_00003020,CUST_00224,56.21,USD,2024-01-10 05:32:00,CP_0016,check,branch
TXN_00003021,CUST_00490,146.66,USD,2024-01-24 23:33:00,CP_0134,ach,mobile
TXN_00003022,CUST_00243,6575.55,EUR,2024-06-07 17:54:00,CP_0041,check,mobile
TXN_00003023,CUST_00291,20.02,USD,2024-06-02 07:18:00,CP_0066,ach,branch
TXN_00003024,CUST_00199,297.37,USD,2024-06-21 10:59:00,CP_0033,ach,branch
TXN_00003025,CUST_00009,11.59,USD,2024-01-15 19:10:00,CP_0021,atm,online
TXN_00003026,CUST_00141,214.71,USD,2024-11-02 00:46:00,CP_0087,card,mobile
TXN_00003027,CUST_00408,7.96,USD,2024-06-26 05:43:00,CP_0116,ach,atm
TXN_00003028,CUST_00411,1.98,USD,2024-07-31 19:15:00,CP_0169,atm,online
TXN_00003029,CUST_00110,287.53,USD,2024-10-25 03:18:00,CP_0032,wire,atm
TXN_00003030,CUST_00241,485.06,USD,2024-11-02 03:55:00,CP_0005,check,atm
TXN_00003031,CUST_00138,985.59,USD,2024-07-08 22:33:00,CP_0130,card,online
TXN_00003032,CUST_00048,117.24,EUR,2024-11-19 18:46:00,CP_0039,card,online
TXN_00003033,CUST_00187,189.88,USD,2024-03-29 13:10:00,CP_0142,atm,branch
TXN_00003034,CUST_00365,203.42,EUR,2024-08-20 06:41:00,CP_0123,atm,atm
TXN_00003035,CUST_00288,41.52,EUR,2024-10-30 17:32:00,CP_0004,check,online
TXN_00003036,CUST_00450,801.95,EUR,2024-09-29 06:29:00,CP_0095,atm,mobile
TXN_00003037,CUST_00435,12.8,USD,2024-07-03 17:47:00,CP_0125,ach,online
TXN_00003038,CUST_00228,305.51,EUR,2024-07-20 19:00:00,CP_0078,atm,branch
TXN_00003039,CUST_00029,1408.87,USD,2024-03-01 07:22:00,CP_0082,ach,online
TXN_00003040,CUST_00051,3847.93,USD,2024-10-11 00:26:00,CP_0156,check,branch
TXN_00003041,CUST_00478,375.45,USD,2024-05-08 01:11:00,CP_0070,check,atm
TXN_00003042,CUST_00349,21.76,USD,2024-09-04 17:50:00,CP_0191,card,atm
TXN_00003043,CUST_00448,94.65,USD,2024-03-29 00:11:00,CP_0079,card,atm
TXN_00003044,CUST_00159,143.11,USD,2024-04-02 21:05:00,CP_0174,check,atm
TXN_00003045,CUST_00182,242.44,USD,2024-02-04 11:29:00,CP_0025,ach,atm
TXN_00003046,CUST_00468,20.29,USD,2024-11-17 07:55:00,CP_0080,check,atm
TXN_00003047,CUST_00401,16.75,EUR,2024-02-21 20:08:00,CP_0060,check,mobile
TXN_00003048,CUST_00213,2323.56,EUR,2024-07-10 07:23:00,CP_0039,atm,mobile
TXN_00003049,CUST_00359,10.14,USD,2024-05-13 03:45:00,CP_0117,ach,branch
TXN_00003050,CUST_00244,2518.77,EUR,2024-02-28 03:25:00,CP_0014,ach,online
TXN_00003051,CUST_00208,4314.59,USD,2024-05-28 05:20:00,CP_0068,ach,mobile
TXN_00003052,CUST_00266,3.62,EUR,2024-07-09 12:26:00,CP_0137,card,atm
TXN_00003053,CUST_00154,76.8,USD,2024-03-20 03:04:00,CP_0045,ach,online
TXN_00003054,CUST_00299,925.76,EUR,2024-02-25 11:10:00,CP_0143,atm,mobile
TXN_00003055,CUST_00163,1568.92,USD,2024-01-28 21:45:00,CP_0143,wire,mobile
TXN_00003056,CUST_00426,67.96,USD,2024-07-10 19:24:00,CP_0040,wire,branch
TXN_00003057,CUST_00010,340.62,USD,2024-12-07 11:50:00,CP_0136,card,online
TXN_00003058,CUST_00131,382.89,USD,2024-11-01 22:46:00,CP_0078,check,branch
TXN_00003059,CUST_00252,1329.57,USD,2024-03-19 21:30:00,CP_0164,check,online
TXN_00003060,CUST_00351,64.43,USD,2024-01-03 08:53:00,CP_0174,ach,atm
TXN_00003061,CUST_00116,2.47,USD,2024-12-02 20:49:00,CP_0149,atm,branch
TXN_00003062,CUST_00144,1578.9,USD,2024-04-11 21:18:00,CP_0141,atm,mobile
TXN_00003063,CUST_00393,1061.65,USD,2024-08-31 08:12:00,CP_0164,card,mobile
TXN_00003064,CUST_00067,40473.8,USD,2024-01-30 23:22:00,CP_0069,check,mobile
TXN_00003065,CUST_00034,68.75,USD,2024-02-25 10:37:00,CP_0160,atm,mobile
TXN_00003066,CUST_00005,198.96,EUR,2024-03-17 07:17:00,CP_0080,wire,branch
TXN_00003067,CUST_00204,2249.6,USD,2024-07-18 05:16:00,CP_0010,wire,atm
TXN_00003068,CUST_00131,151.88,USD,2024-07-13 16:30:00,CP_0080,ach,online
TXN_00003069,CUST_00441,11.86,EUR,2024-03-30 05:31:00,CP_0101,card,atm
TXN_00003070,CUST_00402,45667.28,USD,2024-02-11 22:43:00,CP_0143,check,online
TXN_00003071,CUST_00476,13.61,USD,2024-11-02 04:45:00,CP_0193,check,branch
TXN_00003072,CUST_00252,67.86,USD,2024-12-12 11:09:00,CP_0073,check,mobile
TXN_00003073,CUST_00152,21.47,EUR,2024-01-18 11:18:00,CP_0164,wire,atm
TXN_00003074,CUST_00080,1627.57,EUR,2024-01-06 18:58:00,CP_0181,atm,mobile
TXN_00003075,CUST_00052,596.21,USD,2024-09-14 06:18:00,CP_0007,wire,atm
TXN_00003076,CUST_00199,1011.32,USD,2024-07-17 15:50:00,CP_0027,atm,online
TXN_00003077,CUST_00431,675.51,USD,2024-05-28 15:42:00,CP_0027,card,online
TXN_00003078,CUST_00396,32916.62,USD,2024-01-24 18:53:00,CP_0165,wire,mobile
TXN_00003079,CUST_00417,127.44,USD,2024-10-02 18:30:00,CP_0007,check,branch
TXN_00003080,CUST_00492,226.96,USD,2024-01-20 00:26:00,CP_0057,card,branch
TXN_00003081,CUST_00409,864.04,USD,2024-02-23 19:21:00,CP_0102,check,branch
TXN_00003082,CUST_00170,18.37,USD,2024-07-31 19:18:00,CP_0081,atm,branch
TXN_00003083,CUST_00084,215.44,USD,2024-01-15 18:54:00,CP_0077,wire,atm
TXN_00003084,CUST_00200,253.87,USD,2024-09-01 03:50:00,CP_0133,wire,atm
TXN_00003085,CUST_00377,1235.56,USD,2024-05-07 10:37:00,CP_0031,card,online
TXN_00003086,CUST_00071,485.03,USD,2024-04-27 13:11:00,CP_0188,card,branch
TXN_00003087,CUST_00073,515.96,USD,2024-11-30 05:16:00,CP_0068,atm,online
TXN_00003088,CUST_00340,33.1,USD,2024-11-12 06:53:00,CP_0151,ach,mobile
TXN_00003089,CUST_00447,649.86,USD,2024-08-16 20:17:00,CP_0120,check,mobile
TXN_00003090,CUST_00416,48.66,USD,2024-10-29 05:55:00,CP_0049,card,mobile
TXN_00003091,CUST_00007,519.69,USD,2024-02-17 00:16:00,CP_0109,check,branch
TXN_00003092,CUST_00320,18.59,EUR,2024-01-25 03:18:00,CP_0073,wire,mobile
TXN_00003093,CUST_00361,1543.71,USD,2024-09-30 13:31:00,CP_0110,check,mobile
TXN_00003094,CUST_00312,12.06,USD,2024-01-10 06:49:00,CP_0013,atm,atm
TXN_00003095,CUST_00448,7.91,USD,2024-07-13 14:08:00,CP_0072,card,mobile
TXN_00003096,CUST_00009,66.81,USD,2024-12-07 23:41:00,CP_0077,card,online
TXN_00003097,CUST_00195,509.18,USD,2024-07-01 23:49:00,CP_0133,wire,atm
TXN_00003098,CUST_00148,418.92,USD,2024-09-22 21:47:00,CP_0053,check,branch
TXN_00003099,CUST_00431,231.18,USD,2024-11-03 20:00:00,CP_0054,ach,atm
TXN_00003100,CUST_00489,202.61,USD,2024-04-10 11:10:00,CP_0107,check,branch
TXN_00003101,CUST_00056,144.66,USD,2024-03-01 17:00:00,CP_0119,check,online
TXN_00003102,CUST_00071,58.53,EUR,2024-06-16 18:15:00,CP_0059,card,atm
TXN_00003103,CUST_00378,48.29,USD,2024-09-30 15:28:00,CP_0131,ach,online
TXN_00003104,CUST_00382,3320.89,USD,2024-04-20 14:30:00,CP_0183,check,branch
TXN_00003105,CUST_00376,117.81,USD,2024-07-25 13:00:00,CP_0173,wire,online
TXN_00003106,CUST_00086,6136.73,USD,2024-09-10 02:09:00,CP_0049,ach,mobile
TXN_00003107,CUST_00458,298.72,USD,2024-12-30 00:44:00,CP_0114,check,atm
TXN_00003108,CUST_00499,31.87,USD,2024-05-20 16:27:00,CP_0008,card,atm
TXN_00003109,CUST_00318,22.92,USD,2024-01-02 17:19:00,CP_0129,check,online
TXN_00003110,CUST_00097,349.91,USD,2024-04-26 02:10:00,CP_0135,check,mobile
TXN_00003111,CUST_00415,84.3,EUR,2024-03-07 21:20:00,CP_0146,atm,atm
TXN_00003112,CUST_00190,4.99,USD,2024-02-20 05:53:00,CP_0007,wire,atm
TXN_00003113,CUST_00405,304.14,USD,2024-04-20 05:36:00,CP_0125,check,online
TXN_00003114,CUST_00377,277.62,EUR,2024-03-20 19:19:00,CP_0172,atm,online
TXN_00003115,CUST_00302,564.07,USD,2024-12-30 06:15:00,CP_0027,check,atm
TXN_00003116,CUST_00499,802.44,USD,2024-05-18 14:53:00,CP_0137,card,online
TXN_00003117,CUST_00370,73.5,EUR,2024-02-07 04:45:00,CP_0131,card,mobile
TXN_00003118,CUST_00394,10.26,USD,2024-03-23 05:29:00,CP_0131,atm,atm
TXN_00003119,CUST_00060,5974.88,USD,2024-04-12 18:50:00,CP_0111,ach,mobile
TXN_00003120,CUST_00176,48.99,EUR,2024-05-08 16:53:00,CP_0056,atm,online
TXN_00003121,CUST_00145,19.54,USD,2024-04-25 14:09:00,CP_0084,check,atm
TXN_00003122,CUST_00173,24.15,USD,2024-04-05 17:47:00,CP_0088,atm,mobile
TXN_00003123,CUST_00421,31.32,EUR,2024-06-23 23:18:00,CP_0078,card,mobile
TXN_00003124,CUST_00343,21.12,USD,2024-09-29 01:15:00,CP_0162,card,branch
